Departamento;Provincia;tmean;tmax;tmin;humr;ptot;Ano;Semana;tmean_clima;tmax_clima;tmin_clima;humr_clima;ptot_clima;Tipo caso;Casos
PIURA;SECHURA;24.6;29.9;21.2;71.2;0.6;2021;5;25.2;29.9;22.3;75.5;4.9;;
PIURA;SULLANA;25.9;32.4;21.4;65.1;1.6;2021;5;25.2;30.4;21.9;75;6.4;;
PIURA;TALARA;25.2;30.7;22;68.4;1.2;2021;5;24.8;29.1;22.1;76.8;5.2;;
PIURA;AYABACA;18.7;23.2;15.9;85.9;6.5;2021;6;18.1;22.1;15.6;89.1;15.9;;
PIURA;HUANCABAMBA;16.7;21.1;13.4;86.1;2.3;2021;6;16.2;20.3;13.4;88.9;10.8;;
PIURA;MORROPON;24.4;30;20.1;71.2;3.4;2021;6;23.1;27.4;19.9;82;13.1;TOTAL;1
PIURA;PAITA;25.6;30.7;22.6;70.8;0.5;2021;6;25.3;29.5;22.7;77.3;6.8;;
PIURA;PIURA;27;33.8;22.5;63.5;2.1;2021;6;25.8;30.9;22.4;74.3;10.7;;
PIURA;SECHURA;25.8;31.3;22.2;69.4;0.2;2021;6;25.4;29.9;22.6;76.1;4.1;;
PIURA;SULLANA;26;32.1;22.2;69;1.3;2021;6;25;29.8;22;77.6;13.3;;
PIURA;TALARA;25.5;30.7;22.5;70;0.3;2021;6;24.9;29;22.3;78;8.5;;
PIURA;AYABACA;18.5;23.3;15.1;81.3;5;2021;7;18.3;22.5;15.5;87.8;8.9;;
PIURA;HUANCABAMBA;16.2;21.1;12;81.4;5.4;2021;7;16.2;20.5;13.1;87.4;5.8;;
PIURA;MORROPON;24.4;30.5;19.1;67.6;6.4;2021;7;23.4;28;20;80;6.3;TOTAL;6
PIURA;PAITA;25.4;30.7;22;72.2;0.3;2021;7;25.7;30.2;22.9;75.7;1.5;;
PIURA;PIURA;26.9;34;21.8;62.8;0.4;2021;7;26.3;31.8;22.6;71.9;3.2;TOTAL;6
PIURA;SECHURA;25.5;30.9;21.9;71.9;0.3;2021;7;25.8;30.6;22.7;74.6;0.8;;
PIURA;SULLANA;26;32.5;21.7;68.1;0.3;2021;7;25.4;30.4;22.1;75.7;3.9;TOTAL;1
PIURA;TALARA;25.5;31;22;69.7;0.8;2021;7;25.2;29.5;22.5;76.6;1.8;;
PIURA;AYABACA;18.7;23.6;15.1;78.4;4.6;2021;8;18.2;22.3;15.6;89.3;16;;
PIURA;HUANCABAMBA;16.3;20.8;12.8;84;3.6;2021;8;16.2;20.3;13.4;89.2;10.3;;
PIURA;MORROPON;24.3;30.3;19.3;63;3;2021;8;23.3;27.6;20.1;81.5;11.5;TOTAL;11
PIURA;PAITA;25.3;30.8;21.7;65.5;0.6;2021;8;25.8;30.2;23;75.7;4.3;;
PIURA;PIURA;27;34.1;21.7;55.6;1.1;2021;8;26.1;31.4;22.6;73.3;8.2;TOTAL;2
PIURA;SECHURA;25.2;30.9;21.3;65.8;0.3;2021;8;25.9;30.5;22.9;74.7;3;;
PIURA;SULLANA;26.4;33.1;21.7;58.8;0.8;2021;8;25.3;30.3;22.1;76.5;11.9;TOTAL;1
PIURA;TALARA;25.6;31.4;22.1;62;0.7;2021;8;25.2;29.6;22.6;76.7;5.9;;
PIURA;AYABACA;17.9;21.7;15.7;91.6;74.9;2021;9;18.3;22.5;15.6;88.9;20.2;;
PIURA;HUANCABAMBA;16;19.6;13.7;91.8;29.9;2021;9;16.3;20.5;13.4;88.7;13.3;TOTAL;1
PIURA;MORROPON;23.3;27.5;20.5;82.7;65.5;2021;9;23.3;27.7;20.1;81.6;19;TOTAL;11
PIURA;PAITA;24.8;28.9;22.5;81.1;18.1;2021;9;25.7;30.1;23;76;6.5;;
PIURA;PIURA;25.5;30.4;22.6;78.6;50.2;2021;9;26.1;31.5;22.5;73.6;13.5;TOTAL;5
PIURA;SECHURA;25;29.1;22.5;78.7;4.3;2021;9;25.8;30.5;22.8;74.7;4.9;;
PIURA;SULLANA;24.8;29.8;22.1;81.6;112.6;2021;9;25.4;30.4;22.1;76.5;15.7;TOTAL;1
PIURA;TALARA;24.8;29;22.5;80.7;61.4;2021;9;25.2;29.6;22.6;76.8;9.1;TOTAL;1
PIURA;AYABACA;17.7;21.4;15.5;91;57.6;2021;10;18.4;22.5;15.7;88.8;18.1;;
PIURA;HUANCABAMBA;15.7;19.4;13.2;90.7;59.8;2021;10;16.3;20.5;13.4;88.6;13.3;;
PIURA;MORROPON;22.8;26.5;20.2;84.8;64.5;2021;10;23.4;27.7;20.2;81.8;18.5;TOTAL;12
PIURA;PAITA;25;28.7;22.6;82.8;13.3;2021;10;25.8;30.3;23.1;75.6;9.1;;
PIURA;PIURA;25.2;29.6;22.2;80.2;29.7;2021;10;26.2;31.5;22.7;73.5;14.5;TOTAL;8
PIURA;SECHURA;25.2;29.4;22.4;80.1;10.6;2021;10;26;30.8;22.9;74.1;7.4;;
PIURA;SULLANA;24.6;29.1;21.7;81.5;39.8;2021;10;25.4;30.4;22.3;76.9;16.1;;
PIURA;TALARA;24.8;28.6;22.3;80.9;33.5;2021;10;25.4;29.8;22.7;76.4;10;TOTAL;1
PIURA;AYABACA;17.7;21.8;15.1;90.7;50.2;2021;11;18.3;22.5;15.6;89;17.5;;
PIURA;HUANCABAMBA;15.7;19.8;12.7;89.1;62.6;2021;11;16.3;20.5;13.3;88.4;12.8;;
PIURA;MORROPON;23.1;27.4;19.5;81;36.4;2021;11;23.4;27.8;20.2;81.8;16.4;TOTAL;17
PIURA;PAITA;25.4;29.8;22.2;76.3;7.5;2021;11;25.8;30.3;23;75.5;5.7;;
PIURA;PIURA;25.6;30.9;21.6;73.8;17.3;2021;11;26.3;31.6;22.7;73.1;10.2;TOTAL;7
PIURA;SECHURA;26;31.4;22.2;70;9.8;2021;11;25.8;30.6;22.9;74.8;6;;
PIURA;SULLANA;24.7;29.4;21.4;80.9;32.6;2021;11;25.4;30.4;22.2;76.7;13.6;TOTAL;2
PIURA;TALARA;25.1;29.2;22;78.3;15.5;2021;11;25.3;29.7;22.7;76.4;7.9;TOTAL;46
PIURA;AYABACA;18.1;22.5;15.1;88.2;12.7;2021;12;18.3;22.4;15.7;90;25.4;;
PIURA;HUANCABAMBA;16.1;20.3;13.1;88.2;10.3;2021;12;16.2;20.3;13.4;89.6;18.1;;
PIURA;MORROPON;23.7;28.6;19.7;74.7;6.4;2021;12;23.2;27.5;20.1;82.9;28.8;TOTAL;10
PIURA;PAITA;25.2;30.4;21.6;71.5;0.2;2021;12;25.5;30;22.9;76.5;10.5;;
PIURA;PIURA;26.1;32.1;21.5;67.5;2.4;2021;12;26;31.2;22.5;74.7;22;TOTAL;6
PIURA;SECHURA;25;30.4;21.5;72;0.9;2021;12;25.5;30.1;22.6;76.4;7.8;;
PIURA;SULLANA;25.1;30.3;21.2;73.9;1.8;2021;12;25.3;30.3;22.2;77.7;24.2;TOTAL;2
PIURA;TALARA;24.9;30;21.6;72.1;0.6;2021;12;25.2;29.6;22.5;77.1;11.8;TOTAL;60
PIURA;AYABACA;18.4;22.5;15.7;88.1;8.9;2021;13;18.3;22.6;15.5;89.1;18.1;;
PIURA;HUANCABAMBA;16.4;20.5;13.6;88.2;4.4;2021;13;16.3;20.5;13.2;88.7;13.8;;
PIURA;MORROPON;23.7;28.9;19.7;75;5.3;2021;13;23.2;27.6;19.9;82.5;17.9;TOTAL;9
PIURA;PAITA;24.9;30.1;21.8;69.9;0.4;2021;13;25.3;29.9;22.5;76.2;9.1;;
PIURA;PIURA;26.1;32.4;21.7;66.3;2.8;2021;13;25.8;31.3;22.2;74.4;14.1;TOTAL;8
PIURA;SECHURA;24.4;30;21.1;72.3;2.2;2021;13;25.1;29.8;22.2;76.6;7.9;;
PIURA;SULLANA;25.2;30.6;21.4;72.3;3;2021;13;25.3;30.5;22;76.7;15.8;;
PIURA;TALARA;24.8;29.9;21.9;69.7;1.6;2021;13;25;29.6;22.3;76.5;11.7;TOTAL;38
PIURA;AYABACA;18.3;22.7;15;87.1;17;2021;14;18.4;22.6;15.5;88.6;19;;
PIURA;HUANCABAMBA;16.3;20.8;12.8;86.5;14.2;2021;14;16.3;20.6;13.2;88.2;15.3;;
PIURA;MORROPON;23.7;29.2;19.5;75.7;13.1;2021;14;23.1;27.6;19.6;82.2;15.1;TOTAL;27
PIURA;PAITA;24.9;30.2;21.8;72.3;3;2021;14;24.8;29.6;22;76.4;5.6;;
PIURA;PIURA;26.1;32.5;21.8;69;7.7;2021;14;25.5;31.1;21.7;74.8;9.9;TOTAL;7
PIURA;SECHURA;24.2;29.2;21.2;75.5;9.2;2021;14;24.3;29;21.5;78.6;3.6;;
PIURA;SULLANA;25.3;30.9;21.6;74.2;16.9;2021;14;25.1;30.4;21.7;76.6;14.8;TOTAL;3
PIURA;TALARA;24.9;30.1;21.9;72.9;7.9;2021;14;24.8;29.6;22;76;8.1;TOTAL;26
PIURA;AYABACA;18.5;22.8;15.3;86.2;20.8;2021;15;18.3;22.5;15.5;88.4;14.1;;
PIURA;HUANCABAMBA;16.4;20.9;13.1;85;14.9;2021;15;16.3;20.5;13.2;88.3;11;;
PIURA;MORROPON;23.6;29.3;19.2;72.9;7.7;2021;15;23;27.6;19.5;81.2;10.3;TOTAL;22
PIURA;PAITA;24.2;29.5;20.9;71.2;2.2;2021;15;24.6;29.4;21.7;75.8;3.7;TOTAL;1
PIURA;PIURA;25.6;32.2;20.9;66.8;3.4;2021;15;25.4;31.1;21.6;73.4;7;TOTAL;15
PIURA;SECHURA;23.3;28.7;20;74.6;3.3;2021;15;24.1;29;21.2;77.7;3.2;;
PIURA;SULLANA;25.1;31.1;21.1;71.6;14;2021;15;25.1;30.4;21.6;75.3;9.7;;
PIURA;TALARA;24.6;30.1;21.4;69.7;8.4;2021;15;24.8;29.6;21.8;74.7;4.3;TOTAL;16
PIURA;AYABACA;18.4;23;15.2;87.3;9.7;2021;16;18.4;22.7;15.2;87.1;7.3;;
PIURA;HUANCABAMBA;16.4;21;13.1;86.3;2.7;2021;16;16.2;20.6;12.9;87.3;6.5;;
PIURA;MORROPON;23.6;29.5;19;72.1;4.1;2021;16;22.9;27.7;19.1;80;3.5;TOTAL;53
PIURA;PAITA;23.6;29.6;20.2;72;0.1;2021;16;24.2;29.3;21.2;75.5;1.2;;
PIURA;PIURA;25.3;32.5;20.2;66.4;2.3;2021;16;25.2;31.2;21.1;72.3;2;TOTAL;15
PIURA;SECHURA;22.7;28.4;19.3;75.5;0.8;2021;16;23.6;28.6;20.7;77.9;1.2;;
PIURA;SULLANA;25.1;31.5;20.6;69.7;1.5;2021;16;25;30.6;21.2;73.9;2.4;;
PIURA;TALARA;24.5;30.4;21;69.2;0.5;2021;16;24.6;29.7;21.5;73.9;1.3;TOTAL;32
PIURA;AYABACA;18;22.1;15.2;87.8;18.3;2021;17;18.3;22.6;15.2;87.1;7.9;;
PIURA;HUANCABAMBA;15.9;19.9;13;87.7;14.4;2021;17;16.2;20.5;12.9;87.4;6.8;;
PIURA;MORROPON;22.4;27.9;18.2;73.9;5.9;2021;17;22.7;27.5;18.9;79.8;4.6;TOTAL;78
PIURA;PAITA;22.8;28.4;19.7;72.3;2.4;2021;17;24;28.9;21;75.5;1.4;TOTAL;8
PIURA;PIURA;24.1;30.9;19.4;67.5;4.6;2021;17;24.9;30.8;20.8;72.3;2;TOTAL;22
PIURA;SECHURA;21.9;27.5;18.7;75;1.1;2021;17;23.3;28.2;20.4;78.1;1.4;TOTAL;2
PIURA;SULLANA;24.1;30.1;20;69.7;5.2;2021;17;24.9;30.4;21.1;73.7;2.6;TOTAL;1
PIURA;TALARA;23.3;28.8;20.1;71;4.7;2021;17;24.4;29.5;21.3;73.8;1.4;TOTAL;22
PIURA;AYABACA;17.7;22.6;14.2;86.3;23.7;2021;18;18.4;22.8;15.1;85.9;4.7;;
PIURA;HUANCABAMBA;15.6;20.1;12;87.4;30.4;2021;18;16.2;20.7;12.8;86.5;4.7;TOTAL;1
PIURA;MORROPON;22.2;28;17.5;74.3;13;2021;18;22.6;27.6;18.7;79.1;2.1;TOTAL;104
PIURA;PAITA;22.8;28;19.9;73;2.5;2021;18;23.8;28.9;20.7;75.6;1.2;TOTAL;11
PIURA;PIURA;24.1;30.7;19.5;67.6;4.7;2021;18;24.7;30.9;20.5;72;1.3;TOTAL;32
PIURA;SECHURA;22.1;27.2;19;75.2;7.3;2021;18;23.1;28;20.2;78.1;1.2;;
PIURA;SULLANA;24;30.2;19.9;69.7;2.3;2021;18;24.8;30.6;20.8;72.8;1.4;TOTAL;1
PIURA;TALARA;23.3;28.6;20.3;71.2;1.1;2021;18;24.2;29.6;21;73.6;1.3;TOTAL;24
PIURA;AYABACA;18.3;23.5;14.2;79.7;4.5;2021;19;18.5;23.1;15.1;84.6;6.4;;
PIURA;HUANCABAMBA;16;21;12.2;82.8;5.7;2021;19;16.3;20.9;12.7;85.4;7.3;;
PIURA;MORROPON;22;28.2;17.1;72.2;4.8;2021;19;22.5;27.7;18.4;78.4;3.9;TOTAL;122
PIURA;PAITA;22;27.5;18.6;75.1;1.3;2021;19;23.4;28.5;20.4;76;2.1;TOTAL;11
PIURA;PIURA;23.3;30.5;18.3;68.3;2.3;2021;19;24.4;30.7;20.1;71.7;2.8;TOTAL;29
PIURA;SECHURA;21.2;26.4;18.2;77.7;1.6;2021;19;22.8;27.7;19.9;78.1;2;;
PIURA;SULLANA;23.6;30.6;18.7;68.4;4.9;2021;19;24.7;30.7;20.5;72.1;3;TOTAL;4
PIURA;TALARA;22.7;28.8;19;70.9;3.2;2021;19;24;29.4;20.8;73.7;2.5;TOTAL;43
PIURA;AYABACA;18.1;22.8;14.7;83.8;9.4;2021;20;18.4;23.1;14.9;84;4.2;TOTAL;1
PIURA;HUANCABAMBA;15.9;20.4;12.6;86.1;11.6;2021;20;16.1;20.8;12.5;84.7;3.9;TOTAL;11
PIURA;MORROPON;21.7;27.1;17.3;75.3;7;2021;20;22.1;27.3;18;78.3;2.1;TOTAL;168
PIURA;PAITA;21.6;26.2;18.7;78.2;4.9;2021;20;23.1;28.1;20;76.1;1.5;TOTAL;1
PIURA;PIURA;22.9;29.2;18.5;71.8;3.5;2021;20;24;30.3;19.7;71.8;1;TOTAL;30
PIURA;SECHURA;21.1;25.7;18.5;78.8;9.8;2021;20;22.4;27.2;19.6;78.3;1;;
PIURA;SULLANA;23.3;29.4;19.1;71.8;4;2021;20;24.3;30.4;20.1;71.8;1.2;TOTAL;8
PIURA;TALARA;22.4;27.6;19.3;74.5;4.6;2021;20;23.6;29.1;20.4;73.8;1.1;TOTAL;23
PIURA;AYABACA;18.1;23.2;14.2;81.6;5.1;2021;21;18.1;22.7;14.7;84.4;4.3;;
PIURA;HUANCABAMBA;15.9;20.9;11.8;83.8;4;2021;21;15.9;20.5;12.4;85.4;4.7;TOTAL;6
PIURA;MORROPON;21.7;27.4;17.1;75.6;3.1;2021;21;21.7;26.9;17.6;78.1;2.4;TOTAL;116
PIURA;PAITA;21.7;26.6;18.9;78.9;0.8;2021;21;22.6;27.6;19.6;76.5;1.5;TOTAL;2
PIURA;PIURA;23;29.4;18.6;72.6;1.8;2021;21;23.5;29.7;19.2;71.8;1.5;TOTAL;41
PIURA;SECHURA;21.4;26.1;18.7;79.5;0.3;2021;21;22;26.7;19.2;78.7;1.5;TOTAL;1
PIURA;SULLANA;23.2;29.8;18.8;72.2;1.3;2021;21;23.9;30;19.6;71.5;1.9;TOTAL;5
PIURA;TALARA;22.3;27.9;19;76;1.5;2021;21;23.2;28.7;19.9;73.9;2.1;TOTAL;8
PIURA;AYABACA;18.3;23.2;14.8;82;3.9;2021;22;18;22.9;14.5;82.6;3.2;;
PIURA;HUANCABAMBA;16;20.7;12.4;84.7;5;2021;22;15.8;20.6;12;84;3.9;TOTAL;11
PIURA;MORROPON;21.4;26.9;17.1;76.1;2.6;2021;22;21.5;26.8;17.3;77.5;1.4;TOTAL;123
PIURA;PAITA;21.5;26.2;18.7;78.9;0.9;2021;22;22.2;27.2;19.2;76.8;1;TOTAL;1
PIURA;PIURA;22.7;29;18.4;72.5;0.8;2021;22;23.2;29.5;18.8;71.7;1;TOTAL;21
PIURA;SECHURA;21.1;25.6;18.5;79.5;0.7;2021;22;21.6;26.3;18.8;78.7;0.8;;
PIURA;SULLANA;23;29.5;18.5;72.2;0.2;2021;22;23.6;29.9;19.2;71.1;0.8;TOTAL;4
PIURA;TALARA;22.1;27.9;18.7;76;0.5;2021;22;22.8;28.4;19.5;74;0.7;TOTAL;11
PIURA;AYABACA;17.6;22.2;14.2;85.6;15.2;2021;23;18.1;23.1;14.3;81.3;2.4;TOTAL;1
PIURA;HUANCABAMBA;15.5;19.9;12;86.4;14.4;2021;23;15.7;20.8;11.8;83;3.4;TOTAL;9
PIURA;MORROPON;20.7;25.8;16.7;79;9.7;2021;23;21.3;26.8;17;77.1;1.1;TOTAL;135
PIURA;PAITA;21.4;25.8;18.8;79.7;7.7;2021;23;22;26.9;19;77.2;0.7;;
PIURA;PIURA;22.2;28;18.1;74.9;7.9;2021;23;23;29.3;18.6;71.9;0.6;TOTAL;31
PIURA;SECHURA;21.2;25.5;18.7;78.9;15.8;2021;23;21.4;26.1;18.7;79;0.8;;
PIURA;SULLANA;22.4;28.3;18.2;75;10;2021;23;23.4;29.8;19;70.9;0.5;TOTAL;16
PIURA;TALARA;21.6;26.8;18.6;78.5;14.3;2021;23;22.6;28.2;19.3;74.3;0.5;TOTAL;15
PIURA;AYABACA;17.7;22.4;14.4;82.7;9.4;2021;24;18;23.2;14;79.6;2.6;;
PIURA;HUANCABAMBA;15.5;19.9;12.1;84.6;5.5;2021;24;15.6;20.9;11.4;81.5;3.1;TOTAL;2
PIURA;MORROPON;21.5;26.9;17.2;74.5;3.6;2021;24;20.9;26.4;16.5;76.9;1.4;TOTAL;108
PIURA;PAITA;21.6;26.5;18.7;77.7;0.9;2021;24;21.5;26.4;18.5;77.7;0.5;TOTAL;1
PIURA;PIURA;22.8;29.1;18.5;71.1;1.5;2021;24;22.5;28.9;18.1;72;0.9;TOTAL;30
PIURA;SECHURA;21.3;26.1;18.5;78;1.1;2021;24;21;25.6;18.3;79.1;0.7;;
PIURA;SULLANA;23;29.2;18.7;71.7;4.3;2021;24;23;29.4;18.5;71;0.9;TOTAL;9
PIURA;TALARA;22.1;27.6;18.9;75.5;3;2021;24;22.1;27.8;18.8;74.8;0.8;TOTAL;13
PIURA;AYABACA;17.4;22.6;13.3;80.7;10;2021;25;17.9;23.1;14.1;79.5;1.6;;
PIURA;HUANCABAMBA;15;20.3;10.8;82.6;7.7;2021;25;15.5;20.8;11.5;81.1;2.2;TOTAL;2
PIURA;MORROPON;20.5;26;16;75.8;10.4;2021;25;20.7;26;16.5;77.5;1.2;TOTAL;94
PIURA;PAITA;21;25.7;18.1;78.9;5.9;2021;25;21.3;26;18.4;78;0.7;TOTAL;2
PIURA;PIURA;22;28.2;17.6;72.3;7.3;2021;25;22.2;28.3;18;72.8;0.6;TOTAL;37
PIURA;SECHURA;20.7;25.3;18;78.9;3.8;2021;25;20.8;25.2;18.2;79.5;0.7;;
PIURA;SULLANA;22.2;28.4;17.8;72.5;3.1;2021;25;22.8;29.1;18.3;71.2;0.5;TOTAL;6
PIURA;TALARA;21.5;27;18.2;76.1;3.6;2021;25;22;27.6;18.7;74.8;0.7;TOTAL;12
PIURA;AYABACA;17.5;23;13.3;77.8;7.1;2021;26;17.8;23.2;13.9;78.5;1.6;TOTAL;1
PIURA;HUANCABAMBA;15;20.3;10.8;80.3;5.3;2021;26;15.4;20.9;11.2;80.3;1.9;TOTAL;1
PIURA;MORROPON;20.4;26.3;15.7;74.2;3;2021;26;20.5;25.9;16.2;77.5;0.8;TOTAL;112
PIURA;PAITA;21;25.9;18;77.8;0.6;2021;26;21.1;25.9;18.1;78.1;0.4;TOTAL;1
PIURA;PIURA;21.9;28.4;17.3;71.4;0.9;2021;26;22;28.2;17.7;72.8;0.5;TOTAL;21
PIURA;SECHURA;20.5;25.1;17.6;79.1;0.3;2021;26;20.6;25.1;17.9;79.6;0.6;;
PIURA;SULLANA;22.3;29;17.6;70.8;0.1;2021;26;22.6;29;18.1;71.2;0.5;TOTAL;3
PIURA;TALARA;21.5;27.5;18;74.7;0.4;2021;26;21.7;27.3;18.4;75;0.5;TOTAL;5
PIURA;AYABACA;17.1;23.5;11.8;73.3;1.9;2021;27;17.8;23.4;13.6;77.3;1.4;TOTAL;1
PIURA;HUANCABAMBA;14.7;20.7;9.7;75.7;1.6;2021;27;15.3;21;10.9;79.2;1.7;;
PIURA;MORROPON;19.9;26.1;14.6;73;1;2021;27;20.2;25.8;15.9;77.3;0.8;TOTAL;66
PIURA;PAITA;20.2;24.9;17.3;79.2;0.1;2021;27;20.8;25.6;17.9;78.3;0.4;TOTAL;1
PIURA;PIURA;21.3;27.8;16.6;71.7;0.3;2021;27;21.8;28;17.5;72.9;0.3;TOTAL;23
PIURA;SECHURA;20.1;24.6;17.2;79;0.1;2021;27;20.3;24.8;17.7;79.7;0.4;TOTAL;1
PIURA;SULLANA;21.6;28.3;16.8;71.3;0.1;2021;27;22.3;28.9;17.8;71.3;0.3;TOTAL;5
PIURA;TALARA;20.8;26.4;17.3;75.5;0.3;2021;27;21.5;27.1;18.1;75.1;0.4;TOTAL;2
PIURA;AYABACA;17.9;23.3;14.1;77.5;9.2;2021;28;17.8;23.4;13.6;76.8;1.9;;
PIURA;HUANCABAMBA;15.2;20.6;11.3;81.3;17.4;2021;28;15.3;21.1;10.9;78.6;2;;
PIURA;MORROPON;20.6;26.3;16.1;74.9;9.9;2021;28;20.1;25.7;15.7;77;1.1;TOTAL;46
PIURA;PAITA;21;25.7;18;78.4;4.9;2021;28;20.5;25.3;17.5;78.3;1.2;;
PIURA;PIURA;22;28.4;17.5;71.7;5;2021;28;21.5;27.8;17.2;72.7;1.1;TOTAL;22
PIURA;SECHURA;20.6;25.1;17.8;79;2.6;2021;28;20;24.5;17.4;79.5;0.9;;
PIURA;SULLANA;22.4;29.1;17.9;70.6;3.7;2021;28;22.1;28.8;17.5;70.8;1;TOTAL;2
PIURA;TALARA;21.4;27;18.1;75.3;2.7;2021;28;21.2;26.9;17.8;75;0.8;TOTAL;2
PIURA;AYABACA;18.3;24.5;13.8;71.3;2.7;2021;29;17.8;23.6;13.5;75.5;1;;
PIURA;HUANCABAMBA;15.6;21.5;11.1;75.4;1.8;2021;29;15.3;21.2;10.7;77.5;1.5;;
PIURA;MORROPON;20.8;26.9;16.1;73.5;1.2;2021;29;19.9;25.6;15.5;76.8;0.5;TOTAL;40
PIURA;PAITA;20.5;25;17.7;80;1.6;2021;29;20.3;25.1;17.3;78.4;0.4;TOTAL;1
PIURA;PIURA;21.9;28.5;17.4;72.6;1.3;2021;29;21.3;27.7;17;72.8;0.3;TOTAL;29
PIURA;SECHURA;20.4;25.1;17.6;79.2;1.7;2021;29;19.8;24.4;17.2;79.5;0.5;;
PIURA;SULLANA;22.2;29.2;17.6;71.6;1.3;2021;29;22;28.7;17.3;70.7;0.2;TOTAL;3
PIURA;TALARA;21.2;26.8;17.8;76.2;0.4;2021;29;21.1;26.8;17.6;75;0.2;TOTAL;1
PIURA;AYABACA;18.6;24.8;14.1;72.5;0.7;2021;30;18;23.9;13.6;74.8;1;;
PIURA;HUANCABAMBA;15.8;21.6;11.2;76.6;0.5;2021;30;15.4;21.4;10.9;76.8;2;;
PIURA;MORROPON;20.8;26.7;16.4;74.9;0.4;2021;30;20;25.7;15.6;76.9;0.6;TOTAL;31
PIURA;PAITA;21.1;25.9;18.4;78.2;0;2021;30;20.3;25.1;17.3;78.5;0.2;TOTAL;2
PIURA;PIURA;22.2;28.7;18;72.2;0.2;2021;30;21.3;27.7;17;73;0.2;TOTAL;22
PIURA;SECHURA;20.7;25.3;18.1;79.2;0;2021;30;19.8;24.3;17.2;79.6;0.2;;
PIURA;SULLANA;22.5;29.4;17.9;71.3;0;2021;30;22;28.7;17.3;70.8;0.2;TOTAL;8
PIURA;TALARA;21.6;27.4;18.3;75.5;0;2021;30;21;26.8;17.6;75.1;0.2;;
PIURA;AYABACA;18.3;25;12.7;65.2;0.1;2021;31;17.9;24.1;13.2;73.8;1;;
PIURA;HUANCABAMBA;15.4;21.9;9.9;68.5;0.2;2021;31;15.4;21.6;10.5;75.6;1.2;;
PIURA;MORROPON;20.5;26.8;15.4;72.2;0.3;2021;31;19.7;25.5;15.2;76.6;0.8;TOTAL;48
PIURA;PAITA;20.1;25;17.1;80;0;2021;31;20;24.8;17.1;78.5;0.2;TOTAL;2
PIURA;PIURA;21.7;28.4;16.9;72.4;0;2021;31;21.1;27.5;16.7;72.9;0.3;TOTAL;35
PIURA;SECHURA;20;24.7;17.2;80.2;0;2021;31;19.6;24.1;16.9;79.4;0.4;TOTAL;4
PIURA;SULLANA;22.1;29.3;16.9;70.4;0;2021;31;21.7;28.6;17;70.8;0.1;TOTAL;12
PIURA;TALARA;20.9;26.9;17.2;75.6;0;2021;31;20.8;26.6;17.3;75.1;0.1;TOTAL;1
PIURA;AYABACA;18.1;24;13.6;73.1;1.8;2021;32;18;24.3;13.3;72.9;1;;
PIURA;HUANCABAMBA;15.4;21.2;10.7;77;4.3;2021;32;15.5;21.7;10.7;75.1;1.3;;
PIURA;MORROPON;20.3;26.3;15.5;73;1.7;2021;32;19.8;25.8;15.2;76;0.6;TOTAL;32
PIURA;PAITA;20.3;25.2;17.3;77.9;0.9;2021;32;20;24.9;17;78;0.2;TOTAL;1
PIURA;PIURA;21.5;28.1;16.9;70.6;1.2;2021;32;21.1;27.8;16.6;72.2;0.2;TOTAL;33
PIURA;SECHURA;19.9;24.6;17;78.1;1.4;2021;32;19.6;24.3;16.9;78.8;0.1;TOTAL;4
PIURA;SULLANA;21.9;28.7;17.1;70;0.1;2021;32;21.8;28.9;17;70;0.1;TOTAL;6
PIURA;TALARA;20.8;26.6;17.4;75.3;0.4;2021;32;20.8;26.7;17.3;74.7;0.1;;
PIURA;AYABACA;18.2;24;13.7;74.4;0.5;2021;33;18.1;24.4;13.3;73.2;0.9;;
PIURA;HUANCABAMBA;15.8;21.4;11.2;78.1;0.6;2021;33;15.6;21.8;10.7;75.4;1.6;TOTAL;1
PIURA;MORROPON;20.5;26.2;15.7;74.1;0.1;2021;33;20;25.9;15.2;76;0.7;TOTAL;52
PIURA;PAITA;20.5;25.5;17.4;77.8;0;2021;33;20;25;17;78.2;0.2;;
PIURA;PIURA;21.7;28.2;17.1;70.9;0;2021;33;21.2;27.9;16.7;72.2;0.2;TOTAL;36
PIURA;SECHURA;20;24.7;17.1;78.7;0;2021;33;19.6;24.4;16.9;78.8;0.2;TOTAL;16
PIURA;SULLANA;22.3;29;17.5;69.8;0;2021;33;21.9;28.9;17.1;70.2;0.2;TOTAL;5
PIURA;TALARA;21.1;27.1;17.6;74.8;0.1;2021;33;20.8;26.7;17.3;75;0.1;TOTAL;1
PIURA;AYABACA;18.3;24.2;13.8;74.4;1.1;2021;34;18.1;24.4;13.3;73;0.8;;
PIURA;HUANCABAMBA;16;21.6;11.5;78.1;1.4;2021;34;15.7;21.9;10.8;75.2;1.3;;
PIURA;MORROPON;20.3;26.3;15.6;73.7;0.4;2021;34;20;25.9;15.3;75.9;0.8;TOTAL;30
PIURA;PAITA;20.2;25.5;16.9;76.7;0.1;2021;34;19.9;25;16.9;78.1;0.2;TOTAL;3
PIURA;PIURA;21.3;28.3;16.6;70.7;0.2;2021;34;21.2;27.9;16.7;72;0.4;TOTAL;20
PIURA;SECHURA;19.5;24.5;16.6;78.6;2.8;2021;34;19.5;24.4;16.8;78.8;0.4;TOTAL;8
